gene_id	ensembl_gene_id	hgnc_symbol	sample_id	expression
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-08-00025-01A-01R	6.449527805631585
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-08-00033-01A-01R	6.628700559340527
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-08-00035-01A-01R	6.9931884819273344
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-08-00036-01A-01R	6.49336065318671
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-08-00038-01A-01R	6.385954689960424
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-08-00041-01A-01R	5.110105246916084
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-08-00050-01A-11R	6.035926420610137
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-08-00191-01A-11R	6.671631028242154
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-08-00194-01A-11R	5.707501792971406
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-08-00197-01A-11R	6.446335131081469
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-08-00199-01A-11R	6.5873750535611295
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-08-00200-01A-11R	7.581002057541086
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-08-00204-01A-11R	7.100609170051617
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-08-00205-01A-11R	5.416186910247271
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-08-00206-01A-11R	7.43449710967262
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-08-00207-01A-11R	5.575787022698511
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-08-00210-01A-11R	5.967006433252578
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-08-00212-01A-11R	7.091677581431251
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-08-00213-01A-11R	5.782108047650209
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-08-00217-01A-01S	6.541061631936508
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-08-00219-01A-11R	5.554113312808822
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-08-00432-01B-01S	6.595703108369875
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-19-00104-01A-01R	7.122320617290438
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-19-00105-01A-01R	6.6617100773867355
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-19-00113-01A-01R	7.843693087440463
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-19-00115-01A-01R	5.767609002522651
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-19-00116-01A-01R	6.685680708116989
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-19-00125-09A-01R	6.233792982262305
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-19-00126-09A-01R	7.224627990596184
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-19-00129-01A-01R	6.6836323548583625
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-19-00522-09A-01R	6.187674455399729
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-22-00332-01A-01R	6.808889418788221
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-22-00337-01A-01R	6.0334069071528
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-22-00339-01A-01S	6.5305135584321885
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-22-00347-01A-12S	7.1820815371456455
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-23-00401-01A-01S	5.423041120887865
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-23-00410-01B-01S	6.80101048252741
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-23-00436-01A-01S	6.5682394207301495
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-30-00641-01A-01S	6.098573204526648
ENSG00000156127.8	ENSG00000156127	BATF	BLGSP-71-30-00649-01A-01S	7.069752391714676
ENSG00000156127.8	ENSG00000156127	BATF	04-29264T_rd	9.96904990581664
ENSG00000156127.8	ENSG00000156127	BATF	05-18426T_rd	11.86212906400913
ENSG00000156127.8	ENSG00000156127	BATF	05-23110T_rd	11.316850561340674
ENSG00000156127.8	ENSG00000156127	BATF	05-32150T_rd	11.63563780000152
ENSG00000156127.8	ENSG00000156127	BATF	06-16716T_rd	12.098914316926441
ENSG00000156127.8	ENSG00000156127	BATF	08-15460T_rd	13.193205984081306
ENSG00000156127.8	ENSG00000156127	BATF	09-41082T_rd	10.05730746951975
ENSG00000156127.8	ENSG00000156127	BATF	10-18191T_rd	9.891926561167763
ENSG00000156127.8	ENSG00000156127	BATF	97-14402T_rd	10.564952517981844
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0157_RNA-A38103	9.758866588862489
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0149-A38096	10.61917517952955
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0190-A38131	5.1796424136734185
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0359-A38266	11.7685678141335
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0389-A38284	11.204368040802517
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1884-A38027	6.894990126600973
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1419-A55302	9.363766845583122
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0094-A38049	6.896612180584993
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0332-A38248	7.446313398717908
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0600-B38474	11.132410722630482
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0206-A38145	10.371819430408433
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0683-A55297	6.60594468658935
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0381-A38102	6.738872249141902
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0313-A38230	6.549451780764359
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0204-A38143	8.401113897929472
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0282-A38205	7.264772531608141
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0213-A38152	8.152298837446697
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0140-A38088	7.151061855744182
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0319-A38236	7.629099385855145
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0113-A38065	12.045907606099608
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0053-A38011	8.13864641542634
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0364-A38269	8.752869378815632
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0090-A38045	7.694307925970055
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0044-A38002	7.5909378819995315
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0362-A38268	8.111869080361627
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0087-A38042	6.428249826301185
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0225-A38161	6.344379934968078
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0269-A38195	8.75241577273403
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0039-A37998	8.112690042663093
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0304-A38221	4.013449444558884
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0380-A38280	6.573958246886445
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0341-A38255	6.085503424223237
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0166-A38111	7.000150915547625
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0163-A38108	8.92109624861307
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0172-A38117	8.453339095400432
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0294-A38213	7.001672722840816
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0220-A38157	7.702845335488538
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0146-A38093	8.829721964355365
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0155-A38101	4.396281624994884
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0357-A38265	5.196114421611686
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0154-A38100	7.193428647264408
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0168-A38113	8.632994142256857
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0272-A38196	7.610782340315465
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0252-A38182	4.41032467163838
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0202-A38141	8.829637384264624
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0013-A37976	9.4863282058487
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0016-A37979	5.036649068172679
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0262-A38191	9.744897779217238
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0344-A38257	7.381667724932308
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0267-A38193	9.540507049110854
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0240-A38173	8.029246365157993
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0107-A38060	10.218271857513594
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0147-A38094	9.618616325100799
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0208-A38147	8.233789076971949
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0062-A61319	6.2498413606854175
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0062-A38020	4.766117003121521
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0326-A38243	6.998322782395725
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0097-A38051	8.997898670557795
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0309-A38226	9.408621575933223
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0126-A38077	3.980049001055802
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0171-A38116	6.8041095525421476
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0353-A38261	7.834985082554512
ENSG00000156127.8	ENSG00000156127	BATF	GE0387-A55449	11.978518211696336
ENSG00000156127.8	ENSG00000156127	BATF	GE0343-A55446	8.025713756079004
ENSG00000156127.8	ENSG00000156127	BATF	GE0513-A70796	8.525811226084514
ENSG00000156127.8	ENSG00000156127	BATF	GE0585-A70613	8.686617760936494
ENSG00000156127.8	ENSG00000156127	BATF	GE0222-A51688	11.95544716631533
ENSG00000156127.8	ENSG00000156127	BATF	GE0256-A51238	8.379921630912726
ENSG00000156127.8	ENSG00000156127	BATF	GE0333-A55444	11.680496076770853
ENSG00000156127.8	ENSG00000156127	BATF	GE0301-A55441	11.07303721723527
ENSG00000156127.8	ENSG00000156127	BATF	GE0344-A70786	6.032063419029209
ENSG00000156127.8	ENSG00000156127	BATF	GE0187-A37765	5.23536349064171
ENSG00000156127.8	ENSG00000156127	BATF	GE0187-A55303	5.034242067260543
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0194-B22693	5.880950513028827
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0396-B22700	8.413811607666354
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0389-B38414	7.249073318181713
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0042-B38410	6.829193343508381
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0277-B38412	7.088980783078981
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0353-B22726	7.777881005684657
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0361-B22697	6.791660610312139
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0024-B38409	8.384415652550693
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0328-B22696	7.792504015752602
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0008-B22701	7.857506565597818
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0351-B22715	9.687374072748858
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0314-B22711	6.409049432812093
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0094-B78328	9.746198630173712
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0379-B22718	8.603986047845614
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0176-B22706	6.875636481073236
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0295-B22709	8.368218767369434
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0203-B22707	10.976309423270381
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0359-B22716	9.562620092523627
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0101-B65882	9.062695042065275
ENSG00000156127.8	ENSG00000156127	BATF	PBL28-D12490	8.981872373173292
ENSG00000156127.8	ENSG00000156127	BATF	PBL25-D12487	7.097582314940915
ENSG00000156127.8	ENSG00000156127	BATF	PBL29-D12491	5.423041120887865
ENSG00000156127.8	ENSG00000156127	BATF	SPECS_4900-B94634	9.026490114898325
ENSG00000156127.8	ENSG00000156127	BATF	SPECS_4905-B94639	6.62627731845012
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0149-F80087	11.783427851563586
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0359-D74706	12.357234041923869
ENSG00000156127.8	ENSG00000156127	BATF	CCS_2042-F115549	9.786926258729991
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0212-D76308	9.031045030390178
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0200-D76327	5.423041120887865
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0617-D76324	5.423041120887865
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0070-D76303	9.326405256137281
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0889-D76317	9.07046751505499
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0190-D76306	5.423041120887865
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0941-F117032	9.958013188588875
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0624-D76311	9.211389954131098
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0235-B78366	6.285563907284073
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0171-D76301	7.911488064267379
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1284-D76321	7.573749840345801
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1115-D99065	8.222224064993403
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1252-D76319	8.127680643594903
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0764-F115535	10.81993696050663
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0142-D76326	7.610428201105451
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0545-F80083	8.40397618085912
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1328-D99068	10.515083715201387
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1257-D76320	7.8283314809056606
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0628-F115523	7.999360935003125
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1333-D99069	12.476443077054153
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0126-D76305	8.141353399208214
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0405-D76313	10.801896568203698
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1574-D76315	8.820421386922646
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1446-D76316	9.028789575896354
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1466-F115543	8.720963284491347
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0430-D76310	6.469775457234306
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1508-D99072	8.23824447277841
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0093-D76304	7.624580956787376
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0762-D76318	8.591879024865868
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1578-D76309	8.71601341618302
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1879-D76322	9.07954882609585
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0499-D76312	8.316051560083897
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0395-B22728	7.128079295789702
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0198-B38442	8.59751816744601
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0722-D85835	9.169034991318956
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0954-D85834	8.592950867899471
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0285-D76331	10.68029120477463
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0265-D85969	9.894399676257045
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1453-D85972	8.318254643762995
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0655-D76298	7.616284536557378
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1342-D99070	12.420871361971557
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1304-D85833	9.643934600387203
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0767-D85971	10.019148517188684
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0007-F00226	9.010742616550743
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1168-D99067	9.097348885932881
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0902-F115532	8.000398991095597
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1345-D99071	6.297240254955735
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0898-F80084	10.927419277745647
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1158-D99066	12.261850959444411
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0933-D85832	5.423041120887865
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1379-D85886	10.607103426903466
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0138-B38426	5.423041120887865
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1113-D99064	9.542857426184588
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1052-D99063	7.688772879659195
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0807-D85872	8.436210060193474
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0959-F115537	8.731575811631798
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0099-B38411	7.296989894933599
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0063-F109242	7.836382937410072
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1127-B76968	8.55016550494902
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0381-B22719	5.423041120887865
ENSG00000156127.8	ENSG00000156127	BATF	CLC01956-F80178	9.537087640636335
ENSG00000156127.8	ENSG00000156127	BATF	CLC02065-F54438	7.2512461113393805
ENSG00000156127.8	ENSG00000156127	BATF	CCS_2012-B76971	7.786880627562548
ENSG00000156127.8	ENSG00000156127	BATF	CLC02069-F54429	6.35379054029398
ENSG00000156127.8	ENSG00000156127	BATF	CLC01996-F54419	7.263695327136899
ENSG00000156127.8	ENSG00000156127	BATF	CLC02070-F54430	7.531644193747498
ENSG00000156127.8	ENSG00000156127	BATF	CLC02085-F80176	8.939917161869714
ENSG00000156127.8	ENSG00000156127	BATF	CLC02030-F54406	5.423041120887865
ENSG00000156127.8	ENSG00000156127	BATF	CLC02081-F54443	6.286764409321897
ENSG00000156127.8	ENSG00000156127	BATF	CLC01977-F54394	8.382971330980913
ENSG00000156127.8	ENSG00000156127	BATF	CLC02058-F80192	7.105692622459941
ENSG00000156127.8	ENSG00000156127	BATF	CLC02067-F54439	9.20890357376938
ENSG00000156127.8	ENSG00000156127	BATF	CLC01980-F54396	9.440612345554213
ENSG00000156127.8	ENSG00000156127	BATF	CLC02075-F54442	6.563375812501766
ENSG00000156127.8	ENSG00000156127	BATF	CLC02026-F80172	7.100060233716665
ENSG00000156127.8	ENSG00000156127	BATF	CLC02021-F80171	5.423041120887865
ENSG00000156127.8	ENSG00000156127	BATF	CLC02080-F80201	10.211512652713484
ENSG00000156127.8	ENSG00000156127	BATF	CLC01993-F54400	7.58346767868478
ENSG00000156127.8	ENSG00000156127	BATF	CLC01992-F54399	7.69099542575098
ENSG00000156127.8	ENSG00000156127	BATF	CLC02057-F54433	7.872629485849785
ENSG00000156127.8	ENSG00000156127	BATF	CLC02068-F54440	8.276378678852957
ENSG00000156127.8	ENSG00000156127	BATF	CLC02071-F54441	8.34608505720124
ENSG00000156127.8	ENSG00000156127	BATF	CLC02033-F54407	7.796769426990611
ENSG00000156127.8	ENSG00000156127	BATF	CLC02040-F80173	5.423041120887865
ENSG00000156127.8	ENSG00000156127	BATF	CLC02009-F80167	9.207221750824417
ENSG00000156127.8	ENSG00000156127	BATF	CLC01983-F80190	8.959161364807294
ENSG00000156127.8	ENSG00000156127	BATF	CLC00007-B99890	8.254207808218126
ENSG00000156127.8	ENSG00000156127	BATF	CLC02076-F80197	8.564099242206424
ENSG00000156127.8	ENSG00000156127	BATF	CLC02133-F80218	11.274201225080722
ENSG00000156127.8	ENSG00000156127	BATF	CLC01982-F80164	10.356639454802359
ENSG00000156127.8	ENSG00000156127	BATF	CLC01963-F54418	5.423041120887865
ENSG00000156127.8	ENSG00000156127	BATF	CLC01962-F54417	7.46523358033785
ENSG00000156127.8	ENSG00000156127	BATF	CLC01958-F80221	6.484449173766542
ENSG00000156127.8	ENSG00000156127	BATF	CLC02059-F80193	8.795594213399236
ENSG00000156127.8	ENSG00000156127	BATF	CLC01969-F54391	6.058037423303704
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0313-D74696	8.076381900519861
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0282-D74693	8.453816673991307
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0213-D74678	8.502382425416897
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0140-D74645	7.9938460118889845
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0113-D74636	12.99947634174013
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0364-D74707	9.133558388945064
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0044-D74618	9.72097267764596
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0269-D74692	9.640130727074393
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0039-D74616	9.292826733595634
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0380-D74711	9.351124771814598
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0224-D74682	8.059665178260902
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0186-D99412	8.14184005301503
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0341-D74703	7.57313273056411
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0465-D85827	7.596415087344543
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0166-D74654	8.118981360662685
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0163-D74652	10.033646267867907
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0294-D74695	7.937958453061805
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1493-D85891	8.197175050311778
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0120-D85825	9.920520850427744
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0146-D74648	9.97085885541065
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0357-D85881	6.656241477175719
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0357-D74705	6.132936734025941
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1527-D85888	7.676616497954626
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0154-D74650	8.253752280712725
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1522-D85892	7.186377301690884
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0168-D74666	9.898726138877052
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1025-D85879	5.423041120887865
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0252-D74686	5.3079217757184765
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1524-D85887	9.41802073522661
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0202-D74673	9.587948897722367
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0013-D74608	10.806254669055859
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0016-D74609	8.13079466277433
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0344-D74704	7.819135250106185
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0267-D74690	10.1295189889438
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1014-D85878	11.101693258850968
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1832-D85889	9.433138704540001
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0147-D74649	10.309916973176296
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0208-D74677	8.877081624701058
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0062-D74622	6.342636988927636
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0326-F117029	11.779670426732292
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0656-D85826	9.290086544086199
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0097-D74631	9.891926561167763
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0126-D74642	5.619950067577664
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1322-D85884	8.734331805225374
ENSG00000156127.8	ENSG00000156127	BATF	DLC_0171-D74668	9.698194505810878
ENSG00000156127.8	ENSG00000156127	BATF	CLC00505-A85565	7.1852482149096595
ENSG00000156127.8	ENSG00000156127	BATF	CLC00505-D85264	9.519641202761456
ENSG00000156127.8	ENSG00000156127	BATF	CLC01967-F80180	8.838249494337946
ENSG00000156127.8	ENSG00000156127	BATF	GE0009-A34731	8.728361931737151
ENSG00000156127.8	ENSG00000156127	BATF	GE0033-A34732	6.834489888435492
ENSG00000156127.8	ENSG00000156127	BATF	CLC02053-F80175	7.264331513684155
ENSG00000156127.8	ENSG00000156127	BATF	CLC01972-F54392	9.009665075655132
ENSG00000156127.8	ENSG00000156127	BATF	GE0142-F80165	10.58352076022538
ENSG00000156127.8	ENSG00000156127	BATF	CLC02011-F80220	8.592769949988874
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1136-D76314	5.423041120887865
ENSG00000156127.8	ENSG00000156127	BATF	CCS_1526-D76323	8.824113805228135
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0949-D85876	8.850533681997236
ENSG00000156127.8	ENSG00000156127	BATF	CLC00274-D85837	7.991413421942534
ENSG00000156127.8	ENSG00000156127	BATF	CLC00404-D85852	11.180840065186882
ENSG00000156127.8	ENSG00000156127	BATF	CLC00813-D85855	7.661929709491854
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0303-B22694	7.046333022095519
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0320-B22724	6.904884361823848
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0343-B38413	6.526055415755797
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0363-B22698	6.222596201871619
ENSG00000156127.8	ENSG00000156127	BATF	CLC00355-D85851	7.319639812369205
ENSG00000156127.8	ENSG00000156127	BATF	CLC00346-D85863	6.9473084958986995
ENSG00000156127.8	ENSG00000156127	BATF	CCS_2011-B76970	7.069730573405247
ENSG00000156127.8	ENSG00000156127	BATF	CLC00276-D85839	7.1136831185888205
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0391-B22699	7.748900699399021
ENSG00000156127.8	ENSG00000156127	BATF	CCS_0390-B65881	7.087712348391593
ENSG00000156127.8	ENSG00000156127	BATF	CLC00344-D85856	9.752880150992443
ENSG00000156127.8	ENSG00000156127	BATF	CLC00277-D85840	10.097939015536125
ENSG00000156127.8	ENSG00000156127	BATF	CLC00522-D85858	7.036191311650116
ENSG00000156127.8	ENSG00000156127	BATF	CLC00284-D85843	6.363395785274516
ENSG00000156127.8	ENSG00000156127	BATF	CLC00345-D85848	6.8783829001685515
